multiplier_name,strat_a,strat_b,repetition,total_a,total_b,coop_rate_a,coop_rate_b,rounds
Constant(1),TFT2,ContriteTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,43,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,43,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,43,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,43,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,43,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,43,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,43,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,43,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,43,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,43,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,43,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,43,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,43,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,43,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,44,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,44,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,44,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,44,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,44,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,44,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,44,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,44,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,44,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,44,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,44,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,44,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,44,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,44,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,44,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,44,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,44,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,44,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,44,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,44,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,44,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,44,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,44,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,44,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,44,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,44,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,44,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,AllD,44,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,Random,44,423.0,423.0,0.445,0.445,200
Constant(1),SuspiciousTfT,TfT,44,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,SuspiciousTfT,44,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,TFT2,44,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,Grim,44,203.0,203.0,0.005,0.005,200
Constant(1),SuspiciousTfT,GenerousTfT,44,599.0,594.0,0.98,0.985,200
Constant(1),SuspiciousTfT,ContriteTfT,44,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,Pavlov,44,401.0,401.0,0.335,0.335,200
Constant(1),TFT2,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,AllD,44,198.0,208.0,0.01,0.0,200
Constant(1),TFT2,Random,44,353.0,588.0,0.68,0.445,200
Constant(1),TFT2,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,SuspiciousTfT,44,597.0,602.0,1.0,0.995,200
Constant(1),TFT2,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,44,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,44,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,44,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,44,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,44,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,44,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,44,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,44,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,44,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,44,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,44,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,44,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,44,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,44,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,45,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,45,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,45,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,45,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,45,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,45,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,45,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,45,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,45,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,45,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,45,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,45,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,45,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,45,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,45,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,45,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,45,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,45,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,45,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,45,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,45,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,45,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,45,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,45,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,45,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,45,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,45,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,AllD,45,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,Random,45,423.0,423.0,0.445,0.445,200
Constant(1),SuspiciousTfT,TfT,45,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,SuspiciousTfT,45,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,TFT2,45,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,Grim,45,203.0,203.0,0.005,0.005,200
Constant(1),SuspiciousTfT,GenerousTfT,45,599.0,594.0,0.98,0.985,200
Constant(1),SuspiciousTfT,ContriteTfT,45,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,Pavlov,45,401.0,401.0,0.335,0.335,200
Constant(1),TFT2,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,AllD,45,198.0,208.0,0.01,0.0,200
Constant(1),TFT2,Random,45,353.0,588.0,0.68,0.445,200
Constant(1),TFT2,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,SuspiciousTfT,45,597.0,602.0,1.0,0.995,200
Constant(1),TFT2,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,45,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,45,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,45,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,45,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,45,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,45,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,45,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,45,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,45,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,45,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,45,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,45,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,45,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,45,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,46,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,46,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,46,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,46,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,46,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,46,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,46,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,46,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,46,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,46,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,46,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,46,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,46,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,46,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,46,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,46,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,46,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,46,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,46,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,46,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,46,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,46,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,46,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,46,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,46,422.0,427.0,0.45,0.445,200
Constant(1),TfT,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),TfT,SuspiciousTfT,46,500.0,500.0,0.5,0.5,200
Constant(1),TfT,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),TfT,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),TfT,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),TfT,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),SuspiciousTfT,AllC,46,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,AllD,46,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,Random,46,423.0,423.0,0.445,0.445,200
Constant(1),SuspiciousTfT,TfT,46,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,SuspiciousTfT,46,200.0,200.0,0.0,0.0,200
Constant(1),SuspiciousTfT,TFT2,46,602.0,597.0,0.995,1.0,200
Constant(1),SuspiciousTfT,Grim,46,203.0,203.0,0.005,0.005,200
Constant(1),SuspiciousTfT,GenerousTfT,46,599.0,594.0,0.98,0.985,200
Constant(1),SuspiciousTfT,ContriteTfT,46,500.0,500.0,0.5,0.5,200
Constant(1),SuspiciousTfT,Pavlov,46,401.0,401.0,0.335,0.335,200
Constant(1),TFT2,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,AllD,46,198.0,208.0,0.01,0.0,200
Constant(1),TFT2,Random,46,353.0,588.0,0.68,0.445,200
Constant(1),TFT2,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,SuspiciousTfT,46,597.0,602.0,1.0,0.995,200
Constant(1),TFT2,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),TFT2,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,AllD,46,199.0,204.0,0.005,0.0,200
Constant(1),Grim,Random,46,555.0,115.0,0.005,0.445,200
Constant(1),Grim,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,SuspiciousTfT,46,203.0,203.0,0.005,0.005,200
Constant(1),Grim,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),Grim,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,AllD,46,178.0,288.0,0.11,0.0,200
Constant(1),GenerousTfT,Random,46,402.0,482.0,0.525,0.445,200
Constant(1),GenerousTfT,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,SuspiciousTfT,46,594.0,599.0,0.985,0.98,200
Constant(1),GenerousTfT,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),GenerousTfT,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,AllD,46,199.0,204.0,0.005,0.0,200
Constant(1),ContriteTfT,Random,46,422.0,427.0,0.45,0.445,200
Constant(1),ContriteTfT,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,SuspiciousTfT,46,500.0,500.0,0.5,0.5,200
Constant(1),ContriteTfT,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),ContriteTfT,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllC,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,AllD,46,100.0,600.0,0.5,0.0,200
Constant(1),Pavlov,Random,46,418.0,458.0,0.485,0.445,200
Constant(1),Pavlov,TfT,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,SuspiciousTfT,46,401.0,401.0,0.335,0.335,200
Constant(1),Pavlov,TFT2,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Grim,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,GenerousTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,ContriteTfT,46,600.0,600.0,1.0,1.0,200
Constant(1),Pavlov,Pavlov,46,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllC,47,600.0,600.0,1.0,1.0,200
Constant(1),AllC,AllD,47,0.0,1000.0,1.0,0.0,200
Constant(1),AllC,Random,47,267.0,822.0,1.0,0.445,200
Constant(1),AllC,TfT,47,600.0,600.0,1.0,1.0,200
Constant(1),AllC,SuspiciousTfT,47,597.0,602.0,1.0,0.995,200
Constant(1),AllC,TFT2,47,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Grim,47,600.0,600.0,1.0,1.0,200
Constant(1),AllC,GenerousTfT,47,600.0,600.0,1.0,1.0,200
Constant(1),AllC,ContriteTfT,47,600.0,600.0,1.0,1.0,200
Constant(1),AllC,Pavlov,47,600.0,600.0,1.0,1.0,200
Constant(1),AllD,AllC,47,1000.0,0.0,0.0,1.0,200
Constant(1),AllD,AllD,47,200.0,200.0,0.0,0.0,200
Constant(1),AllD,Random,47,556.0,111.0,0.0,0.445,200
Constant(1),AllD,TfT,47,204.0,199.0,0.0,0.005,200
Constant(1),AllD,SuspiciousTfT,47,200.0,200.0,0.0,0.0,200
Constant(1),AllD,TFT2,47,208.0,198.0,0.0,0.01,200
Constant(1),AllD,Grim,47,204.0,199.0,0.0,0.005,200
Constant(1),AllD,GenerousTfT,47,288.0,178.0,0.0,0.11,200
Constant(1),AllD,ContriteTfT,47,204.0,199.0,0.0,0.005,200
Constant(1),AllD,Pavlov,47,600.0,100.0,0.0,0.5,200
Constant(1),Random,AllC,47,822.0,267.0,0.445,1.0,200
Constant(1),Random,AllD,47,111.0,556.0,0.445,0.0,200
Constant(1),Random,Random,47,378.0,378.0,0.445,0.445,200
Constant(1),Random,TfT,47,427.0,422.0,0.445,0.45,200
Constant(1),Random,SuspiciousTfT,47,423.0,423.0,0.445,0.445,200
Constant(1),Random,TFT2,47,588.0,353.0,0.445,0.68,200
Constant(1),Random,Grim,47,115.0,555.0,0.445,0.005,200
Constant(1),Random,GenerousTfT,47,482.0,402.0,0.445,0.525,200
Constant(1),Random,ContriteTfT,47,427.0,422.0,0.445,0.45,200
Constant(1),Random,Pavlov,47,458.0,418.0,0.445,0.485,200
Constant(1),TfT,AllC,47,600.0,600.0,1.0,1.0,200
Constant(1),TfT,AllD,47,199.0,204.0,0.005,0.0,200
Constant(1),TfT,Random,47,422.0,427.0,0.45,0.445,200
